wgi_glacier_id, lat, lon, total_area, max_length, mean_elev, max_elev, min_elev, topo_year, primary_class, tongue_activity, area_acy 
AQ6C20200007,-60.726,-44.668,1.006,1.33,168,350,0,1988,6,0,4
AQ6C20200008,-60.722,-44.628,4.299,2.06,227,520,0,1988,6,0,4
AQ6C20200009,-60.702,-44.64,1.216,0.93,101,250,0,1988,6,0,4
AQ6C20200010,-60.682,-44.646,0.143,0.29,66,140,0,1988,6,0,4
AQ6C20200012,-60.693,-44.634,0.956,0.89,127,250,0,1988,6,0,4
AQ6C20200013,-60.703,-44.619,0.604,0.75,133,350,0,1988,6,0,4
AQ6C20200014,-60.713,-44.612,1.077,0.93,167,280,0,1988,6,0,4
AQ6C20200015,-60.722,-44.6,0.607,0.68,251,520,0,1988,6,0,4
AQ6C20200016,-60.729,-44.57,3.116,1.27,237,520,0,1988,6,0,4
AQ6C20200017,-60.721,-44.545,3.732,2.22,185,450,0,1988,6,0,4
AQ6C20200018,-60.702,-44.553,0.568,0.79,92,220,0,1988,6,0,4
AQ6C20200020,-60.707,-44.526,3.818,2.23,161,420,0,1988,6,0,4
AQ6C20200021,-60.697,-44.5,2.238,2.3,154,339,0,1988,6,0,4
AQ6C20200022,-60.7,-44.48,2.163,1.59,148,280,0,1988,6,0,4
AQ6C20200023,-60.697,-44.462,0.281,0.48,70,120,0,1988,6,0,4
AQ6C20200024,-60.707,-44.455,2.26,1.47,134,313,0,1988,6,0,4
AQ6C20200025,-60.715,-44.486,3.168,1.36,146,409,0,1988,6,0,4
AQ6C20200026,-60.724,-44.512,1.27,0.99,217,450,0,1988,6,0,4
AQ6C20200027,-60.735,-44.505,0.228,0.46,108,240,0,1988,6,0,4
AQ6C20200028,-60.736,-44.528,2.548,1.98,155,450,0,1988,6,0,4
AQ6C20200029,-60.74,-44.555,1.551,1.43,191,450,0,1988,6,0,4
AQ6C20200030,-60.741,-44.582,3.197,2.02,160,520,0,1988,6,0,4
AQ6C20200031,-60.742,-44.621,4.801,2.84,200,520,0,1988,6,0,4
AQ6C20200032,-60.737,-44.66,2.764,1.44,133,350,0,1988,6,0,4
AQ6C20200033,-60.753,-44.698,0.913,0.83,114,240,0,1988,6,0,4
AQ6C20200034,-60.74,-44.727,0.947,0.51,150,350,0,1988,6,0,4
AQ6C20200035,-60.742,-44.761,0.794,0.9,102,350,0,1988,6,0,4
AQ6C20200036,-60.74,-44.776,0.214,1.09,186,350,0,1988,6,0,4
AQ6C20200037,-60.735,-44.79,0.143,0.53,89,200,0,1988,6,0,4
AQ6C20201001,-60.613,-44.814,0.192,0.45,173,400,20,1988,6,0,4
AQ6C20202001,-60.64,-45.03,0.572,0.54,339,440,180,1988,6,0,4
AQ6C20202003,-60.673,-45.028,4.481,1.31,203,520,0,1988,6,0,4
AQ6C20202004,-60.696,-45.02,1.932,1.12,153,250,0,1988,6,0,4
AQ6C20202005,-60.714,-45.006,3.341,2.1,119,415,0,1988,6,0,4
AQ6C20202006,-60.717,-45.028,0.177,0.6,108,310,0,1988,6,0,4
AQ6C20202008,-60.698,-45.037,1.34,1.78,132,300,0,1988,6,0,4
AQ6C20202010,-60.671,-45.046,0.766,0.62,145,350,0,1988,6,0,4
AQ6C20202011,-60.661,-45.037,0.944,0.86,302,520,20,1988,6,0,4
AQ6C20202013,-60.643,-45.038,1.185,0.82,263,440,50,1988,6,0,4
AQ6C20203001,-60.738,-45.152,0.914,0.47,127,300,0,1979,6,0,5
AQ6C20203002,-60.753,-45.134,0.516,0.72,134,300,0,1979,6,0,5
AQ6C20203004,-60.751,-45.16,0.665,0.53,135,300,0,1979,6,0,5
AQ6C20204001,-60.597,-45.997,3.67,2.72,275,350,0,1979,6,0,5
AQ6C20204002,-60.574,-45.94,15.054,2.53,255,350,0,1979,6,0,5
AQ6C20204003,-60.539,-45.906,2.199,1.8,191,300,0,1979,6,0,5
AQ6C20204004,-60.571,-45.849,23.345,3.28,243,600,0,1979,6,0,5
AQ6C20204005,-60.539,-45.803,0.825,0.82,251,600,0,1979,6,0,5
AQ6C20204006,-60.547,-45.736,21.475,4.63,421,1100,0,1979,6,0,5
AQ6C20204007,-60.566,-45.649,31.795,6.11,436,1100,0,1979,6,0,5
AQ6C20204008,-60.588,-45.566,30.217,6.63,488,1266,0,1979,6,0,5
AQ6C20204009,-60.566,-45.468,7.199,3.17,371,1266,0,1979,6,0,5
AQ6C20204010,-60.585,-45.433,12.742,3.83,325,1266,0,1979,6,0,5
AQ6C20204011,-60.605,-45.411,5.74,3.69,294,1100,0,1979,6,0,5
AQ6C20204012,-60.625,-45.406,9.942,3.48,553,1100,0,1979,6,0,5
AQ6C20204013,-60.644,-45.343,11.109,2.94,589,1100,0,1979,6,0,5
AQ6C20204014,-60.632,-45.32,0.155,0.69,385,600,0,1979,6,0,5
AQ6C20204015,-60.64,-45.307,1.292,2.04,578,900,0,1979,6,0,5
AQ6C20204016,-60.64,-45.294,2.259,2.68,741,1050,0,1979,6,0,5
AQ6C20204017,-60.639,-45.277,0.942,1.97,745,1050,0,1979,6,0,5
AQ6C20204018,-60.638,-45.266,0.161,0.93,583,750,200,1979,6,0,5
AQ6C20204019,-60.639,-45.251,0.672,1,284,600,0,1979,6,0,5
AQ6C20204020,-60.644,-45.237,0.569,0.43,341,500,50,1979,6,0,5
AQ6C20204021,-60.637,-45.225,0.799,1.04,160,300,0,1979,6,0,5
AQ6C20204022,-60.641,-45.209,0.489,1.52,100,200,0,1979,6,0,5
AQ6C20204023,-60.648,-45.214,1.891,1.81,142,300,0,1979,6,0,5
AQ6C20204024,-60.663,-45.257,14.69,5.45,439,950,0,1979,6,0,5
AQ6C20204025,-60.672,-45.202,2.842,2.19,189,600,0,1979,6,0,5
AQ6C20204027,-60.674,-45.174,0.273,0.62,205,300,0,1979,6,0,5
AQ6C20204029,-60.68,-45.167,0.552,1.59,157,300,0,1979,6,0,5
AQ6C20204032,-60.688,-45.197,6.269,3.02,244,800,0,1979,6,0,5
AQ6C20204033,-60.709,-45.198,7.404,4.84,221,800,0,1979,6,0,5
AQ6C20204102,-60.719,-45.206,0.74,0.4,276,350,150,1979,6,0,5
AQ6C20204103,-60.72,-45.221,0.503,0.75,190,350,0,1979,6,0,5
AQ6C20204104,-60.71,-45.225,0.808,1.36,211,350,0,1979,6,0,5
AQ6C20204105,-60.69,-45.256,6.067,2.9,393,850,0,1979,6,0,5
AQ6C20204106,-60.674,-45.319,7.394,2.51,399,1050,0,1979,6,0,5
AQ6C20204107,-60.661,-45.365,3.96,2.21,452,1050,0,1979,6,0,5
AQ6C20204108,-60.656,-45.392,2.738,2.18,492,1100,0,1979,6,0,5
AQ6C20204109,-60.653,-45.425,3.102,2.57,542,1100,0,1979,6,0,5
AQ6C20204110,-60.66,-45.443,1.025,1.38,385,600,0,1979,6,0,5
AQ6C20204111,-60.659,-45.461,0.538,0.85,334,600,0,1979,6,0,5
AQ6C20204113,-60.623,-45.498,38.913,8.5,386,1266,0,1979,6,0,5
AQ6C20204114,-60.626,-45.557,3.272,4.07,450,850,0,1979,6,0,5
AQ6C20204115,-60.644,-45.557,0.137,0.73,75,150,0,1979,6,0,5
AQ6C20204116,-60.624,-45.632,27.142,5.01,350,960,0,1979,6,0,5
AQ6C20204119,-60.652,-45.695,0.834,1.65,167,300,0,1979,6,0,5
AQ6C20204120,-60.648,-45.698,0.313,1.47,214,300,100,1979,6,0,5
AQ6C20204121,-60.631,-45.709,8.613,3.44,198,400,0,1979,6,0,5
AQ6C20204122,-60.584,-45.724,34.768,4.9,416,1100,0,1979,6,0,5
AQ6C20204123,-60.598,-45.914,35.441,5.35,193,350,0,1979,6,0,5
AQ6C20204124,-60.622,-45.963,2.479,2.93,215,350,0,1979,6,0,5
AQ6C20204125,-60.625,-45.973,0.734,1.91,238,300,0,1979,6,0,5
AQ6C20204126,-60.627,-45.98,0.687,1.73,215,300,0,1979,6,0,5
AQ6C20204127,-60.627,-45.99,0.673,1.35,157,300,0,1979,6,0,5
AQ6C20204129,-60.609,-45.99,4.963,3.04,236,350,0,1979,6,0,5
AQ6C20205002,-60.69,-45.618,0.382,0.41,80,190,5,1975,6,0,5
AQ6C20205003,-60.697,-45.625,0.149,0.36,125,165,50,1975,6,0,5
AQ6C20205004,-60.701,-45.625,0.649,1.06,144,265,20,1975,6,0,5
AQ6C20205009,-60.733,-45.641,0.291,0.71,138,230,10,1975,6,0,5
AQ6C20205014,-60.718,-45.645,0.477,0.71,184,275,60,1975,6,0,5
AQ6C20205016,-60.704,-45.634,0.335,1.11,159,265,30,1975,6,0,5
AQ7ABI000003,-67.0866,-67.8958, , , , , , ,5,0, 
AQ7ABI000005,-67.6832,-68.5491, , , , , , ,5,0, 
AQ7ABI000006,-67.5768,-68.5335, , , , , , ,5,0, 
AQ7AXI000001,-68.9738,-70.4641, , , , , , ,5,0, 
AQ7AXI000003,-69.4524,-70.1322, , , , , , ,5,0, 
AQ7DGC000002,-66.2015,-65.3368, , , , , , ,5,3, 
AQ7DGC000008,-64.4253,-61.371, , , , , , ,5,4, 
AQ7DGC000010,-64.4252,-61.4358, , , , , , ,5,3, 
AQ7DGC000013,-64.5476,-61.5247, , , , , , ,6,3, 
AQ7DGC000014,-64.5424,-61.5727, , , , , , ,6,3, 
AQ7DGC000015,-64.4751,-61.511, , , , , , ,6,3, 
AQ7DGC000020,-64.5871,-61.7255, , , , , , ,6,3, 
AQ7DGC000021,-64.5529,-61.7992, , , , , , ,6,3, 
AQ7DGC000022,-64.574,-61.5531, , , , , , ,6,3, 
AQ7DGC000030,-64.7826,-62.2961, , , , , , ,5,0, 
AQ7DGC000031,-64.7344,-62.3887, , , , , , ,5,0, 
AQ7DGC000032,-64.8356,-62.3706, , , , , , ,5,0, 
AQ7DGC000034,-64.7644,-62.3416, , , , , , ,6,0, 
US2N30140000,59.66,-150.35,35.09,8.2,1005,1405,0,1953,5, , 
AQ7DGC000035,-64.6845,-62.3807, , , , , , ,5,0, 
AQ7DGC000036,-64.6709,-62.3222, , , , , , ,6,0, 
AQ7DGC000037,-64.6572,-62.3343, , , , , , ,6,0, 
AQ7DGC000038,-64.677,-62.4088, , , , , , ,5,0, 
AQ7DGC000039,-64.6586,-62.5069, , , , , , ,5,0, 
AQ7DGC000040,-64.6441,-62.4348, , , , , , ,6,0, 
AQ7DGC000041,-64.6908,-62.5361, , , , , , ,5,0, 
AQ7DGC000042,-64.7115,-62.5221, , , , , , ,5,0, 
AQ7DGC000043,-64.6848,-62.6759, , , , , , ,5,0, 
AQ7DGC000044,-64.7051,-62.6984, , , , , , ,6,0, 
AQ7DGC000045,-64.7269,-62.7166, , , , , , ,6,0, 
AQ7DGC000046,-64.7341,-62.5159, , , , , , ,5,0, 
AQ7DGC000047,-64.8166,-62.5802, , , , , , ,6,0, 
AQ7DGC000116,-66.1653,-65.641, , , , , , ,6,2, 
AQ7DGC000049,-64.8323,-62.5235, , , , , , ,6,0, 
AQ7DGC000050,-64.8505,-62.4441, , , , , , ,5,0, 
AQ7DGC000065,-65.9963,-65.0608, , , , , , ,5,3, 
AQ7DGC000066,-65.9682,-64.9683, , , , , , ,5,1, 
AQ7DGC000067,-66.007,-65.2787, , , , , , ,5,3, 
AQ7DGC000068,-66.1428,-65.0554, , , , , , ,5,3, 
AQ7DGC000075,-66.0247,-64.4874, , , , , , ,5,1, 
AQ7DGC000076,-65.9249,-64.4443, , , , , , ,5,2, 
AQ7DGC000077,-65.8064,-64.606, , , , , , ,5,1, 
AQ7DGC000078,-65.7356,-64.3172, , , , , , ,5,1, 
AQ7DGC000079,-65.706,-64.21, , , , , , ,5,4, 
AQ7DGC000082,-65.598,-64.0013, , , , , , ,5,2, 
AQ7DGC000083,-65.6207,-63.924, , , , , , ,5,2, 
AQ7DGC000085,-65.5437,-63.7985, , , , , , ,5,2, 
AQ7DGC000087,-65.4,-64.0057, , , , , , ,5,0, 
AQ7DGC000095,-65.1064,-63.5769, , , , , , ,5,0, 
AQ7DGC000099,-64.6036,-62.4515, , , , , , ,6,0, 
AQ7DGC000100,-64.6066,-62.5042, , , , , , ,6,0, 
AQ7DGC000104,-64.3762,-61.0522, , , , , , ,6,3, 
AQ7DGC000107,-66.5934,-65.5599, , , , , , ,5,1, 
AQ7DGC000109,-66.5273,-65.6455, , , , , , ,5,2, 
AQ7DGC000113,-66.6876,-66.0109, , , , , , ,5,3, 
AQ7DGC000120,-65.8888,-64.5048, , , , , , ,5,1, 
AQ7DGC000121,-65.4787,-63.7154, , , , , , ,5,0, 
AQ7DGC000122,-65.451,-63.8553, , , , , , ,5,0, 
AQ7DGC000123,-65.4542,-63.8061, , , , , , ,6,0, 
AQ7DGC000124,-65.4609,-63.7604, , , , , , ,6,0, 
AQ7DGC000125,-64.6021,-61.7336, , , , , , ,6,3, 
AQ7DGC000126,-64.6164,-61.7415, , , , , , ,6,3, 
AQ7DGC000127,-64.7705,-62.5723, , , , , , ,6,0, 
AQ7DGC000144,-65.6473,-64.2924, , , , , , ,5,0, 
AQ7DGC000145,-66.193,-65.1974, , , , , , ,5,0, 
AQ7DGC000146,-66.1654,-65.2935, , , , , , ,5,0, 
AQ7DYE000002,-71.6572,-61.8544, , , , , , ,5,0, 
AQ7DYE000004,-69.2498,-63.6175, , , , , , ,5,0, 
AQ7DYE000007,-70.4023,-62.9121, , , , , , ,5,0, 
AQ7JRI000001,-63.8888,-57.2032, , , , , , ,6,3, 
AQ7JRI000004,-63.896,-57.2245, , , , , , ,6,2, 
AQ7JRI000056,-63.9328,-57.9467, , , , , , ,5,3, 
AQ7JRI000066,-63.6384,-57.4919, , , , , , ,6,0, 
AQ7JRI000073,-64.1317,-57.2, , , , , , ,6,3, 
AQ7JRI000075,-64.1744,-57.1943, , , , , , ,5,3, 
AQ7JRI000076,-64.1726,-57.1169, , , , , , ,6,3, 
AQ7JRI000077,-64.1723,-57.1553, , , , , , ,5,2, 
AQ7JRI000079,-64.1661,-57.1437, , , , , , ,5,2, 
AQ7JRI000093,-64.2751,-57.3696, , , , , , ,6,3, 
AQ7JRI000095,-64.3723,-57.3385, , , , , , ,6,3, 
AQ7JRI000098,-64.3138,-57.4688, , , , , , ,6,3, 
AQ7JRI000099,-64.364,-57.4211, , , , , , ,6,3, 
AQ7JRI000108,-64.3824,-58.2061, , , , , , ,6,2, 
AQ7JRI000116,-63.8677,-57.8014, , , , , , ,5,3, 
AQ7JRI000117,-63.8826,-57.8296, , , , , , ,5,3, 
AQ7JRI000118,-63.8892,-57.8397, , , , , , ,6,2, 
AQ7JRI000121,-64.1328,-58.3718, , , , , , ,6,2, 
AQ7JRI000122,-64.0993,-58.3919, , , , , , ,6,2, 
AQ7JRI000123,-64.0574,-58.3862, , , , , , ,5,0, 
AQ7JRI000124,-64.0147,-58.3269, , , , , , ,5,3, 
AQ7JRI000125,-63.9271,-58.0873, , , , , , ,5,1, 
AQ7JRI000126,-63.9535,-57.8737, , , , , , ,5,2, 
AQ7JRI000128,-63.935,-58.1857, , , , , , ,6,3, 
AQ7JRI000129,-63.9512,-58.1997, , , , , , ,6,3, 
AQ7JRI000130,-63.9578,-58.2707, , , , , , ,6,3, 
AQ7JRI000133,-63.988,-57.948, , , , , , ,5,3, 
AQ7JRI000134,-63.9993,-58.2061, , , , , , ,6,3, 
AQ7JRI000135,-64.0281,-58.2289, , , , , , ,6,3, 
AQ7JRI000138,-63.9771,-57.9344, , , , , , ,5,3, 
AQ7JRI000141,-63.9355,-58.1374, , , , , , ,5,3, 
AQ7JRI000144,-63.8746,-58.0563, , , , , , ,5,3, 
AQ7JRI000145,-63.8756,-58.0495, , , , , , ,5,3, 
AQ7JRI000147,-63.927,-58.0008, , , , , , ,6,3, 
AQ7JRI000148,-63.9466,-57.9371, , , , , , ,6,3, 
AQ7JRI000152,-63.8896,-57.8644, , , , , , ,6,3, 
AQ7JRI000153,-63.8954,-57.8916, , , , , , ,6,3, 
AQ7JRI000154,-63.9016,-57.8763, , , , , , ,5,3, 
AQ7JRI000155,-63.8783,-57.8649, , , , , , ,5,3, 
AQ7JRI000156,-63.8577,-57.8484, , , , , , ,6,3, 
AQ7JRI000157,-63.851,-57.8208, , , , , , ,6,2, 
AQ7JRI000158,-63.8757,-57.8228, , , , , , ,6,3, 
AQ7JRI000160,-63.8946,-57.8644, , , , , , ,6,3, 
AQ7JRI001600,-63.8725,-57.8311, , , , , , ,6,3, 
AQ7LAB000002,-64.69,-60.6747, , , , , , ,5,0, 
AQ7LAB000004,-64.8929,-61.0176, , , , , , ,5,0, 
AQ7LAB000007,-65.0282,-61.8436, , , , , , ,5,0, 
AQ7LAB000011,-65.2743,-62.1518, , , , , , ,5,0, 
AQ7LAB000015,-65.3859,-62.2946, , , , , , ,5,0, 
AQ7LAB000017,-65.4433,-62.3371, , , , , , ,5,0, 
AQ7LAB000020,-65.5898,-62.1009, , , , , , ,5,0, 
AQ7LAB000021,-65.7084,-62.3479, , , , , , ,5,0, 
AQ7LAB000034,-64.914,-61.1771, , , , , , ,6,0, 
AQ7LAB000040,-64.9054,-61.1349, , , , , , ,5,0, 
AQ7LCN000005,-66.256,-63.349, , , , , , ,5,0, 
AQ7LCN000012,-66.5888,-63.8899, , , , , , ,5,0, 
AQ7LCN000013,-66.5944,-63.8234, , , , , , ,6,0, 
AQ7LCN000020,-66.8166,-64.2347, , , , , , ,6,0, 
AQ7LCN000022,-66.8919,-64.4249, , , , , , ,6,0, 
AQ7LCN000027,-67.1258,-64.7471, , , , , , ,6,0, 
AQ7LOC000008,-66.732,-66.5, , , , , , ,5,0, 
AQ7LCS000016,-68.3314,-65.5841, , , , , , ,5,0, 
AQ7LCS000017,-68.5164,-65.6035, , , , , , ,5,0, 
AQ7LCS000018,-68.1823,-65.3165, , , , , , ,5,0, 
AQ7LCS000023,-68.3435,-65.5483, , , , , , ,5,0, 
AQ7LCS000025,-68.3734,-65.5258, , , , , , ,5,0, 
AQ7LCS000026,-68.4013,-65.4705, , , , , , ,5,0, 
AQ7LCS000027,-68.4128,-65.3916, , , , , , ,5,0, 
AQ7LCS000028,-68.4795,-65.6722, , , , , , ,5,0, 
AQ7LCS000031,-68.5987,-66.0662, , , , , , ,5,0, 
AQ7LCS000035,-68.7246,-65.0103, , , , , , ,5,0, 
AQ7LCS000037,-68.7917,-64.5367, , , , , , ,5,0, 
AQ7LCS000038,-68.7916,-64.6313, , , , , , ,5,0, 
AQ7LCS000044,-68.7511,-65.1527, , , , , , ,5,0, 
US2N31350000,59.8,-149.96,14.53,7,490,1430,0,1951,5, , 
AQ7LCS000045,-68.8099,-64.0901, , , , , , ,5,0, 
AQ7LOC000004,-67.1364,-67.2048, , , , , , ,5,0, 
AQ7LOC000005,-67.0406,-67.1558, , , , , , ,5,0, 
AQ7LOC000018,-67.2452,-66.6482, , , , , , ,5,1, 
AQ7LOC000019,-67.3351,-66.8272, , , , , , ,5,1, 
AQ7LOC000021,-67.1797,-67.0098, , , , , , ,5,1, 
AQ7LOC000022,-67.1106,-67.4449, , , , , , ,5,0, 
AQ7LOC000023,-66.9487,-67.0754, , , , , , ,6,0, 
AQ7LOC000024,-66.9906,-67.0465, , , , , , ,6,0, 
AQ7LOC000025,-67.1312,-67.373, , , , , , ,5,0, 
AQ7LOC000026,-67.2894,-67.4463, , , , , , ,5,0, 
AQ7LOC000027,-67.4698,-67.4861, , , , , , ,5,0, 
AQ7LOC000028,-67.4559,-67.5995, , , , , , ,5,0, 
AQ7LOC000032,-67.2493,-67.4046, , , , , , ,5,0, 
AQ7LOC000034,-67.3497,-67.398, , , , , , ,5,0, 
AQ7LOC000035,-67.7077,-67.604, , , , , , ,5,2, 
AQ7LOC000036,-67.7667,-67.6305, , , , , , ,5,1, 
AQ7LOC000037,-67.7733,-67.492, , , , , , ,5,1, 
AQ7LOC000038,-67.7102,-67.3648, , , , , , ,5,3, 
AQ7LOC000039,-67.625,-67.1667, , , , , , ,5,2, 
AQ7LOC000040,-67.6166,-67.547, , , , , , ,5,2, 
AQ7LOC000041,-67.7526,-67.3703, , , , , , ,5,2, 
AQ7LOC000042,-67.6251,-67.2967, , , , , , ,5,2, 
AQ7LOC000043,-67.6168,-67.4374, , , , , , ,5,4, 
AQ7LOC000044,-67.6717,-67.2522, , , , , , ,6,1, 
AQ7LOC000046,-67.7678,-67.4147, , , , , , ,6,1, 
AQ7MGB000004,-68.0864,-67.0163, , , , , , ,5,2, 
AQ7MGB000005,-67.9827,-67.1512, , , , , , ,5,1, 
AQ7MGB000006,-68.3074,-66.6567, , , , , , ,5,0, 
AQ7MGB000008,-67.6083,-66.7614, , , , , , ,5,2, 
AQ7MGB000009,-67.7289,-66.6947, , , , , , ,5,4, 
AQ7MGB000010,-67.6971,-66.7669, , , , , , ,5,4, 
AQ7MGB000011,-67.6915,-66.8495, , , , , , ,6,3, 
AQ7MGB000012,-67.6571,-66.8495, , , , , , ,5,3, 
AQ7MGB000013,-67.6109,-66.8128, , , , , , ,5,3, 
AQ7MGB000014,-67.7617,-66.9408, , , , , , ,6,3, 
AQ7MGB000015,-67.7616,-66.9115, , , , , , ,6,3, 
AQ7MGB000016,-67.7653,-66.98, , , , , , ,6,3, 
AQ7MGB000017,-67.7382,-66.816, , , , , , ,5,3, 
AQ7MGB000018,-67.7706,-66.804, , , , , , ,6,4, 
AQ7MGB000019,-67.8259,-66.8487, , , , , , ,5,3, 
AQ7MGB000020,-67.8625,-66.7919, , , , , , ,5,4, 
AQ7MGB000021,-67.8624,-66.9999, , , , , , ,5,3, 
AQ7MGB000022,-67.9318,-66.8866, , , , , , ,5,3, 
AQ7MGB000023,-67.9282,-66.9407, , , , , , ,6,3, 
AQ7MGB000024,-68.0213,-67.0855, , , , , , ,6,2, 
AQ7MGB000026,-67.9348,-67.0359, , , , , , ,6,3, 
AQ7MGB000027,-67.9312,-67.0058, , , , , , ,6,3, 
AQ7MGB000028,-68.0467,-67.0262, , , , , , ,5,3, 
AQ7MGB000031,-68.3279,-67.109, , , , , , ,6,2, 
AQ7MGB000032,-68.3829,-66.8739, , , , , , ,5,0, 
AQ7MGB000033,-68.4869,-66.9058, , , , , , ,5,0, 
AQ7MGB000034,-68.5156,-67.1091, , , , , , ,6,0, 
AQ7MGB000035,-68.6381,-66.961, , , , , , ,5,0, 
AQ7MGB000036,-68.7982,-66.9378, , , , , , ,5,0, 
AQ7MGB000037,-68.6883,-66.9201, , , , , , ,6,0, 
AQ7MGB000040,-68.8216,-67.4077, , , , , , ,6,0, 
AQ7MGB000043,-68.9315,-67.0971, , , , , , ,5,0, 
AQ7MGB000044,-69.3063,-68.2663, , , , , , ,6,0, 
AQ7MGB000049,-69.0874,-66.7702, , , , , , ,5,0, 
AQ7MGB000052,-67.6722,-66.9257, , , , , , ,5,3, 
AQ7MGB000053,-67.6994,-66.9118, , , , , , ,6,2, 
AQ7MGB000054,-67.6933,-66.8153, , , , , , ,6,4, 
AQ7MGB000055,-67.7713,-67.0196, , , , , , ,6,3, 
AQ7MGB000056,-67.7671,-66.8672, , , , , , ,6,3, 
AQ7MGB000057,-67.8611,-66.9298, , , , , , ,5,3, 
AQ7MGB000058,-67.8783,-66.9696, , , , , , ,6,4, 
AQ7MGB000059,-67.8777,-66.9216, , , , , , ,6,2, 
AQ7MGB000062,-68.1844,-66.854, , , , , , ,5,0, 
AQ7MGB000063,-68.2034,-66.9055, , , , , , ,5,2, 
AQ7MGB000064,-68.1348,-67.2109, , , , , , ,6,3, 
AQ7MGB000065,-68.1617,-67.2063, , , , , , ,6,2, 
AQ7MGB000066,-68.1444,-67.1721, , , , , , ,6,2, 
AQ7MGB000067,-68.3388,-66.6803, , , , , , ,5,0, 
AQ7MGB000068,-68.4349,-66.9041, , , , , , ,6,0, 
AQ7MGB000070,-68.7714,-66.6058, , , , , , ,5,0, 
AQ7MGB000072,-69.0098,-66.7039, , , , , , ,6,0, 
AQ7MGB000079,-67.8437,-67.1896, , , , , , ,5,3, 
AQ7PAR000001,-64.4644,-63.4015, , , , , , ,5,0, 
AQ7PAR000002,-64.5992,-63.2697, , , , , , ,5,0, 
AQ7PAR000003,-64.5585,-62.9951, , , , , , ,5,0, 
AQ7PAR000004,-64.1974,-62.2145, , , , , , ,5,0, 
AQ7PAR000005,-64.375,-62.3478, , , , , , ,5,0, 
AQ7PAR000007,-64.4244,-62.6337, , , , , , ,5,0, 
AQ7PAR000008,-64.2758,-62.4824, , , , , , ,5,0, 
AQ7PAR000009,-64.7003,-63.4513, , , , , , ,5,0, 
AQ7PAR000012,-64.71,-63.2862, , , , , , ,5,0, 
AQ7PAR000013,-64.7358,-63.592, , , , , , ,6,0, 
AQ7PAR000014,-64.6651,-63.2192, , , , , , ,5,0, 
AQ7PAR000015,-64.5952,-63.1597, , , , , , ,6,0, 
AQ7PAR000016,-64.523,-63.2663, , , , , , ,5,0, 
AQ7PAR000017,-64.4835,-63.2699, , , , , , ,6,0, 
AQ7PAR000018,-64.8062,-63.3888, , , , , , ,5,0, 
AQ7PAR000019,-64.7901,-63.3139, , , , , , ,5,0, 
AQ7PAR000020,-64.8366,-63.3206, , , , , , ,5,0, 
AQ7PAR000022,-64.4468,-62.5628, , , , , , ,5,0, 
AQ7PAR000023,-64.443,-62.492, , , , , , ,5,0, 
AQ7PAR000026,-64.3749,-62.5853, , , , , , ,5,0, 
AQ7PAR000027,-64.3522,-62.555, , , , , , ,6,0, 
AQ7PAR000028,-64.3198,-62.5383, , , , , , ,5,0, 
AQ7PAR000029,-64.2676,-62.2794, , , , , , ,5,0, 
AQ7PAR000030,-64.2061,-62.4518, , , , , , ,6,0, 
AQ7PAR000031,-64.2205,-62.1052, , , , , , ,6,0, 
AQ7PAR000032,-64.164,-62.5476, , , , , , ,6,0, 
AQ7PAR000033,-64.1462,-62.2525, , , , , , ,5,0, 
AQ7PAR000034,-64.0973,-62.3517, , , , , , ,5,0, 
AQ7PAR000035,-64.0938,-62.4783, , , , , , ,5,0, 
AQ7PAR000036,-64.0693,-62.4882, , , , , , ,5,0, 
AQ7PAR000037,-64.0132,-61.9538, , , , , , ,5,0, 
AQ7PAR000038,-64.0494,-62.0184, , , , , , ,5,0, 
AQ7PAR000039,-64.0461,-61.9436, , , , , , ,5,0, 
AQ7PAR000040,-63.9925,-61.9073, , , , , , ,5,0, 
AQ7PAR000042,-63.7154,-60.7016, , , , , , ,5,0, 
AQ7PAR000045,-64.8389,-63.4308, , , , , , ,5,0, 
AQ7PAR000047,-64.2769,-62.3177, , , , , , ,5,0, 
AQ7PAR000048,-64.2843,-62.2413, , , , , , ,5,0, 
AQ7PAR000049,-64.2649,-62.1634, , , , , , ,5,0, 
AQ7PAR000050,-64.1152,-62.5183, , , , , , ,6,0, 
AQ7PAR000051,-64.064,-62.316, , , , , , ,5,0, 
US2N75000010,59.15,-136.4,158.7,23, , , , ,5,0, 
AQ7SSI000124,-62.108,-58.4753, , , , , , ,6,3, 
US2N75000010,59.15,-136.4,178.1,29,1070,1980,10,1972,5,0, 
AQ7TPE000082,-63.9082,-59.9091, , , , , , ,6,3, 
AQ7SSI000160,-62.0175,-57.6467, , , , , , ,6,0, 
AQ7SSI000174,-61.9441,-57.9116, , , , , , ,6,0, 
AQ7SSI000203,-62.7339,-60.3187, , , , , , ,5,0, 
AQ7SSI000205,-62.7318,-60.2211, , , , , , ,5,0, 
AQ7SSI000206,-62.6364,-59.9665, , , , , , ,5,0, 
AQ7SSI000207,-62.7078,-60.1515, , , , , , ,5,0, 
AQ7SSI000210,-62.6684,-59.9869, , , , , , ,5,0, 
AQ7SSI000213,-62.7023,-60.0787, , , , , , ,6,0, 
AQ7SSI000214,-62.692,-60.0339, , , , , , ,6,0, 
AQ7SSI000215,-62.6572,-59.948, , , , , , ,6,0, 
